id,id,area,area,capacity,capacity,realty_price,realty_price,insolation,insolation,generation_quantity,generation_quantity,economic_feasibility,economic_feasibility,pca_x,pca_x,pca_y,pca_y
mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
11894.245378151261,7507.566738763938,211.5142857142857,188.04227365434804,15.806722689075631,14.477241695845887,37626.09411764706,45550.69880943833,3.378235294117647,0.27481750007630107,318087.8957983193,289896.1218480415,59702.61512605042,55877.95036492137,-0.9999737673939633,0.7521945571812239,0.011271390823712221,1.2735963621274644
13586.709183673469,5595.340341805241,1204.75,376.4435378373326,92.18877551020408,28.946636606013968,29589.178571428572,34159.41650681255,3.4472448979591834,0.23728714882917037,1891174.301020408,589432.5522403568,362251.39285714284,109466.39067995324,3.0356346510173884,1.485760418566827,-0.03421672214341227,1.0010638971645514
