id,id,area,area,capacity,capacity,realty_price,realty_price,insolation,insolation,generation_quantity,generation_quantity,economic_feasibility,economic_feasibility
mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
11172.520408163266,6254.625736006701,5201.357142857143,2543.1343809129403,399.6734693877551,195.61295550406453,49022.61224489796,87283.18220568719,3.552551020408163,0.19057866965860823,8502559.326530613,4337171.435885923,1538334.4387755103,769708.88728142
7296.721052631579,5581.9848386819185,562.7964912280702,649.8125840300147,42.82105263157895,49.970707541986876,124648.38596491228,319400.66286871646,3.6030350877192983,0.09325069955254918,923387.549122807,1081961.9780287826,174822.42631578946,204126.5670922249
19151.581120943953,148.89729313483488,535.8554572271387,680.554050993513,40.75221238938053,52.33435931784389,11033.082595870206,26265.624771517014,3.098554572271386,0.13447896098634765,757977.6017699115,973566.8723775732,143187.97935103244,182495.69154493508
