id,id,area,area,capacity,capacity,realty_price,realty_price,insolation,insolation,generation_quantity,generation_quantity,economic_feasibility,economic_feasibility,pca_x,pca_x,pca_y,pca_y
mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
11732.333333333334,7590.381753450915,1126.1875,752.688900620317,86.1875,57.90845903371609,96522.22916666667,67801.8834221046,3.40875,0.22480842908404047,1733865.6666666667,1142052.7371926608,328513.7708333333,215125.8236698403,2.613589736869582,2.973750847617319,0.9723828014184505,1.600419594968757
7784.0,5642.0764906305685,440.6943820224719,464.52576911412547,33.42471910112359,35.721669556140924,48593.97752808989,40708.83997839883,3.6005393258426968,0.07095028334511262,718641.6696629213,769350.6985360575,136771.2382022472,147834.56759579587,0.018440484646236717,1.9276717017007936,0.7555322567267118,0.6736425223280055
19171.271812080537,128.82215683512325,375.22147651006713,402.18879004376754,28.399328859060404,30.927278658243097,6475.228187919463,6249.939499904676,3.086744966442953,0.1272334821551001,526548.2080536913,574502.0533647964,100310.29194630873,110867.73523485723,-0.44851786254132636,1.5507014646350006,-1.284853116481451,0.3935162646780848
