id,proprietary_institution,address,line,area,유형분류,현재 사용현황,향후 사용계획 및 추진사항,plan_category,capacity,land_category,realty_price,sys_connection,insolation,generation_quantity,economic_feasibility
4050,수도권본부,경기도 양평군 지평면 지평리 137-2,중앙선,13,활용,미사용,미사용,계획없음,1.0, ,60300.0,가능,3.55,21173.0,3863.0
4051,수도권본부,경기도 양평군 지평면 지평리 143-2,중앙선,33,활용,미사용,미사용,계획없음,2.0, ,60300.0,가능,3.55,42351.0,7727.0
4052,수도권본부,경기도 양평군 지평면 지평리 150-2,중앙선,10,활용,미사용,미사용,계획없음,,,,,,,
4053,수도권본부,경기도 양평군 지평면 지평리 153-3,중앙선,3084,활용,미사용,미사용,계획없음,237.0, ,21500.0,가능,3.55,5018895.0,923744.0
4054,수도권본부,경기도 양평군 지평면 지평리 153-5,중앙선,284,활용,미사용,미사용,계획없음,21.0, ,21100.0,가능,3.55,444712.0,81141.0
4055,수도권본부,경기도 양평군 지평면 지평리 15-2,중앙선,2347,활용,미사용,미사용,계획없음,180.0, ,20400.0,가능,3.55,3811831.0,709560.0
4056,수도권본부,경기도 양평군 지평면 지평리 178-2,중앙선,6949,활용,미사용,미사용,계획없음,534.0, ,19500.0,가능,3.55,11308419.0,2040140.0
4057,수도권본부,경기도 양평군 지평면 지평리 178-6,중앙선,744,활용,미사용,미사용,계획없음,57.0, ,12800.0,가능,3.55,1207075.0,233023.0
4058,수도권본부,경기도 양평군 지평면 지평리 189-2,중앙선,936,활용,미사용,미사용,계획없음,72.0, ,20400.0,가능,3.55,1524728.0,294345.0
4059,수도권본부,경기도 양평군 지평면 지평리 190-2,중앙선,1289,활용,미사용,미사용,계획없음,99.0, ,20400.0,가능,3.55,2096503.0,404725.0
4060,수도권본부,경기도 양평군 지평면 지평리 27-1,중앙선,1650,활용,미사용,미사용,계획없음,126.0, ,20400.0,가능,3.55,2668270.0,506414.0
4061,수도권본부,경기도 양평군 지평면 지평리 31-1,중앙선,66,활용,미사용,미사용,계획없음,5.0, ,20400.0,가능,3.55,105880.0,19318.0
4062,수도권본부,경기도 양평군 지평면 지평리 32-2,중앙선,20,활용,미사용,미사용,계획없음,1.0, ,20400.0,가능,3.55,21173.0,3863.0
4063,수도권본부,경기도 양평군 지평면 지평리 34-2,중앙선,638,활용,미사용,미사용,계획없음,49.0, ,48100.0,가능,3.55,1037657.0,200317.0
4065,수도권본부,경기도 양평군 지평면 지평리 36-1,중앙선,658,활용,미사용,미사용,계획없음,50.0, ,20400.0,가능,3.55,1058840.0,204406.0
4066,수도권본부,경기도 양평군 지평면 지평리 586-1,중앙선,529,활용,미사용,미사용,계획없음,40.0, ,35500.0,가능,3.55,847067.0,163524.0
4067,수도권본부,경기도 양평군 지평면 지평리 596-3,중앙선,4228,활용,미사용,미사용,계획없음,325.0, ,69400.0,가능,3.55,6882465.0,1254466.0
4068,수도권본부,경기도 양평군 지평면 지평리 605-2,중앙선,17,활용,미사용,미사용,계획없음,1.0, ,108700.0,가능,3.55,21173.0,3863.0
4069,수도권본부,경기도 양평군 지평면 지평리 605-22,중앙선,52,활용,미사용,미사용,계획없음,4.0, ,108700.0,가능,3.55,84712.0,15456.0
4070,수도권본부,경기도 양평군 지평면 지평리 606-15,중앙선,33,활용,미사용,미사용,계획없음,2.0, ,,,,,
4071,수도권본부,경기도 양평군 지평면 지평리 606-2,중앙선,46,활용,미사용,미사용,계획없음,3.0, ,108700.0,가능,3.55,63528.0,11591.0
4072,수도권본부,경기도 양평군 지평면 지평리 606-4,중앙선,327,활용,미사용,미사용,계획없음,25.0, ,100800.0,가능,3.55,529417.0,96597.0
4073,수도권본부,경기도 양평군 지평면 지평리 607-2,중앙선,32,활용,미사용,미사용,계획없음,2.0, ,108700.0,가능,3.55,42351.0,7727.0
4074,수도권본부,경기도 양평군 지평면 지평리 607-3,중앙선,1078,활용,미사용,미사용,계획없음,82.0, ,81100.0,가능,3.55,1736505.0,335228.0
4075,수도권본부,경기도 양평군 지평면 지평리 607-5,중앙선,66,활용,미사용,미사용,계획없음,5.0, ,24400.0,가능,3.55,105880.0,19318.0
4076,수도권본부,경기도 양평군 지평면 지평리 607-6,중앙선,36,활용,미사용,미사용,계획없음,2.0, ,100800.0,가능,3.55,42351.0,7727.0
4077,수도권본부,경기도 양평군 지평면 지평리 607-7,중앙선,14,활용,미사용,미사용,계획없음,1.0, ,108700.0,가능,3.55,21173.0,3863.0
4078,수도권본부,경기도 양평군 지평면 지평리 622-6,중앙선,3762,활용,미사용,미사용,계획없음,289.0, ,72800.0,가능,3.55,6120101.0,1119306.0
4079,수도권본부,경기도 양평군 지평면 지평리 산 29-3,중앙선,298,활용,미사용,미사용,계획없음,22.0, ,20400.0,가능,3.55,465884.0,85004.0
4080,수도권본부,경기도 양평군 지평면 지평리 산 30-3,중앙선,198,활용,미사용,미사용,계획없음,15.0, ,20400.0,가능,3.55,317654.0,57958.0
4081,수도권본부,경기도 양평군 지평면 지평리 산 33-2,중앙선,5455,활용,미사용,미사용,계획없음,419.0, ,20400.0,가능,3.55,8873088.0,1607664.0
4083,영남본부,경상남도 양산시 동면 여락리 40-59,경부고속선,201,기타,운행선 인접부지,미사용,계획없음,15.0, ,96300.0,가능,3.78,338364.0,61737.0
4084,영남본부,경상남도 양산시 동면 여락리 40-60,경부고속선,9,기타,운행선 인접부지,미사용,계획없음,,,,,,,
4085,영남본부,경상남도 밀양시 가곡동 259,경부선,10185,기타,운행선 인접부지,미사용,계획없음,783.0, ,11500.0,가능,3.75,17516062.0,3143756.0
4087,영남본부,경상남도 밀양시 가곡동 442-1,경부선,545,기타,운행선 인접부지,미사용,계획없음,41.0, ,25900.0,가능,3.75,917189.0,177061.0
4088,영남본부,경상남도 밀양시 가곡동 442-2,경부선,469,활용,미사용,미사용,계획없음,36.0, ,25900.0,가능,3.75,805334.0,155468.0
4089,영남본부,경상남도 밀양시 가곡동 442-3,경부선,572,기타,운행선 인접부지,미사용,계획없음,44.0, ,25900.0,가능,3.75,984305.0,190018.0
4091,영남본부,경상남도 밀양시 가곡동 443-1,경부선,547,기타,운행선 인접부지,미사용,계획없음,42.0, ,25900.0,가능,3.75,939557.0,181379.0
4097,영남본부,경상남도 밀양시 가곡동 466,경부선,3078,기타,운행선 인접부지,미사용,계획없음,236.0, ,26000.0,가능,3.75,5279427.0,971696.0
4110,영남본부,경상남도 밀양시 가곡동 665-2,경부선,3020,기타,운행선 인접부지,미사용,계획없음,232.0, ,26000.0,가능,3.75,5189946.0,956031.0
4115,영남본부,경상남도 밀양시 가곡동 708-7,경부선,69,활용,미사용,미사용,계획없음,5.0, ,25900.0,가능,3.75,111852.0,20408.0
4118,영남본부,경상남도 밀양시 가곡동 808-4,경부선,7069,기타,운행선 인접부지,미사용,계획없음,543.0, ,11800.0,가능,3.75,12147152.0,2190513.0
4119,영남본부,경상남도 밀양시 가곡동 815-1,경부선,250,기타,운행선 인접부지,미사용,계획없음,19.0, ,11500.0,가능,3.75,425036.0,77551.0
4120,영남본부,경상남도 밀양시 가곡동 818,경부선,20,기타,운행선 인접부지,미사용,계획없음,1.0, ,25900.0,가능,3.75,22370.0,4081.0
4124,영남본부,경상남도 밀양시 가곡동 823-1,경부선,179,기타,운행선 인접부지,미사용,계획없음,13.0, ,25900.0,가능,3.75,290817.0,53062.0
4129,영남본부,경상남도 밀양시 교동 416-1,경부선,526,기타,운행선 인접부지,미사용,계획없음,40.0, ,39500.0,가능,3.75,894405.0,172663.0
4130,영남본부,경상남도 밀양시 교동 산 85-15,경부선,239,활용,미사용,미사용,계획없음,18.0, ,22700.0,가능,3.75,402486.0,73437.0
4132,영남본부,경상남도 밀양시 남포동 391-3,경부선,225,활용,운행선 인접부지,미사용,계획없음,17.0, ,8520.0,불가능,3.75,380300.0,69389.0
4137,영남본부,경상남도 밀양시 삼랑진읍 검세리 756-1,경부선,7,기타,운행선 인접부지,미사용,계획없음,,,,,,,
4138,영남본부,경상남도 밀양시 삼랑진읍 검세리 756-5,경부선,866,기타,운행선 인접부지,미사용,계획없음,66.0, ,15500.0,불가능,3.75,1477466.0,285221.0
4139,영남본부,경상남도 밀양시 삼랑진읍 검세리 756-6,경부선,76,활용,운행선 인접부지,미사용,계획없음,5.0, ,15500.0,불가능,3.75,111923.0,20421.0
4140,영남본부,경상남도 밀양시 삼랑진읍 검세리 757-1,경부선,1785,기타,운행선 인접부지,미사용,계획없음,137.0, ,15500.0,불가능,3.75,3066854.0,578970.0
4143,영남본부,경상남도 밀양시 삼랑진읍 검세리 757-6,경부선,53,활용,운행선 인접부지,미사용,계획없음,4.0, ,15500.0,불가능,3.75,89547.0,16338.0
4144,영남본부,경상남도 밀양시 삼랑진읍 검세리 757-7,경부선,66,기타,운행선 인접부지,미사용,계획없음,5.0, ,15500.0,불가능,3.75,111923.0,20421.0
4145,영남본부,경상남도 밀양시 삼랑진읍 검세리 759-4,경부선,413,활용,운행선 인접부지,미사용,계획없음,31.0, ,35800.0,불가능,3.75,693958.0,133967.0
4148,영남본부,경상남도 밀양시 삼랑진읍 검세리 763-3,경부선,13328,기타,운행선 인접부지,미사용,계획없음,1025.0, ,15500.0,불가능,3.75,22945454.0,4107540.0
4149,영남본부,경상남도 밀양시 삼랑진읍 검세리 763-5,경부선,145,기타,운행선 인접부지,미사용,계획없음,11.0, ,15500.0,불가능,3.75,246240.0,44928.0
4150,영남본부,경상남도 밀양시 삼랑진읍 검세리 827-1,경부선,90,기타,운행선 인접부지,미사용,계획없음,6.0, ,34100.0,불가능,3.75,134316.0,24507.0
4151,영남본부,경상남도 밀양시 삼랑진읍 검세리 828-1,경부선,193,기타,운행선 인접부지,미사용,계획없음,14.0,철도용지,34100.0,불가능,3.75,313402.0,57183.0
4175,영남본부,경상남도 밀양시 삼랑진읍 미전리 974,경부선,32887,기타,운행선 인접부지,미사용,계획없음,2529.0, ,21200.0,가능,3.75,56613696.0,10081924.0
4186,영남본부,경상남도 밀양시 삼랑진읍 송지리 155-1,경부선,6377,기타,운행선 인접부지,미사용,계획없음,490.0, ,15500.0,불가능,3.75,10969038.0,1981464.0
4188,영남본부,경상남도 밀양시 삼랑진읍 송지리 156-180,경부선,2164,기타,운행선 인접부지,미사용,계획없음,166.0, ,114200.0,불가능,3.75,3716042.0,694323.0
4189,영남본부,경상남도 밀양시 삼랑진읍 송지리 156-181,경부선,544,활용,미사용,미사용,계획없음,41.0, ,335300.0,불가능,3.75,917818.0,177182.0
4190,영남본부,경상남도 밀양시 삼랑진읍 송지리 156-182,경부선,721,활용,미사용,미사용,계획없음,55.0, ,300000.0,불가능,3.75,1231220.0,237684.0
4191,영남본부,경상남도 밀양시 삼랑진읍 송지리 156-183,경부선,311,활용,미사용,미사용,계획없음,23.0, ,302400.0,불가능,3.75,514873.0,93943.0
4192,영남본부,경상남도 밀양시 삼랑진읍 송지리 156-184,경부선,100,활용,미사용,미사용,계획없음,7.0, ,178000.0,불가능,3.75,156696.0,28590.0
4193,영남본부,경상남도 밀양시 삼랑진읍 송지리 156-2,경부선,116,기타,운행선 인접부지,미사용,계획없음,8.0, ,15500.0,불가능,3.75,179090.0,32676.0
4197,영남본부,경상남도 밀양시 삼랑진읍 송지리 425-3,경부선,830,기타,운행선 인접부지,미사용,계획없음,63.0, ,44400.0,불가능,3.75,1410306.0,272256.0
4198,영남본부,경상남도 밀양시 삼랑진읍 송지리 428-5,경부선,8709,기타,운행선 인접부지,미사용,계획없음,669.0, ,20800.0,불가능,3.75,14976103.0,2692533.0
4199,영남본부,경상남도 밀양시 삼랑진읍 송지리 517-4,경부선,1945,기타,운행선 인접부지,미사용,계획없음,149.0, ,18400.0,불가능,3.75,3335491.0,626840.0
4200,영남본부,경상남도 밀양시 삼랑진읍 송지리 533-2,경부선,5001,기타,운행선 인접부지,미사용,계획없음,384.0, ,38000.0,불가능,3.75,8596142.0,1560819.0
4203,영남본부,경상남도 밀양시 삼랑진읍 송지리 541-4,경부선,2621,기타,운행선 인접부지,미사용,계획없음,201.0, ,37900.0,불가능,3.75,4499548.0,833390.0
4204,영남본부,경상남도 밀양시 삼랑진읍 송지리 634-11,경부선,159,기타,운행선 인접부지,미사용,계획없음,12.0, ,19600.0,불가능,3.75,268625.0,49013.0
4206,영남본부,경상남도 밀양시 삼랑진읍 송지리 634-2,경부선,159,기타,운행선 인접부지,미사용,계획없음,12.0, ,19600.0,불가능,3.75,268625.0,49013.0
4207,영남본부,경상남도 밀양시 삼랑진읍 송지리 634-3,경부선,13,기타,운행선 인접부지,미사용,계획없음,1.0, ,19600.0,불가능,3.75,22382.0,4083.0
4208,영남본부,경상남도 밀양시 삼랑진읍 송지리 635-10,경부선,179,기타,운행선 인접부지,미사용,계획없음,13.0, ,19600.0,불가능,3.75,291012.0,53097.0
4209,영남본부,경상남도 밀양시 삼랑진읍 송지리 635-4,경부선,122,기타,운행선 인접부지,미사용,계획없음,9.0, ,19600.0,불가능,3.75,201472.0,36760.0
4210,영남본부,경상남도 밀양시 삼랑진읍 송지리 635-7,경부선,53,기타,운행선 인접부지,미사용,계획없음,4.0, ,19600.0,불가능,3.75,89547.0,16338.0
4212,영남본부,경상남도 밀양시 삼랑진읍 송지리 639-7,경부선,12549,기타,하천부지,미사용,계획없음,965.0, ,19600.0,불가능,3.75,21602304.0,3868773.0
4213,영남본부,경상남도 밀양시 삼랑진읍 송지리 781-1,경부선,1590,기타,운행선 인접부지,미사용,계획없음,122.0, ,15100.0,불가능,3.75,2731074.0,519392.0
4214,영남본부,경상남도 밀양시 삼랑진읍 송지리 781-2,경부선,158,기타,운행선 인접부지,미사용,계획없음,12.0, ,15100.0,불가능,3.75,268625.0,49013.0
4220,영남본부,경상남도 밀양시 삼랑진읍 용성리 467-20,경부선,1053,활용,미사용,미사용,계획없음,81.0, ,51200.0,불가능,3.75,1813257.0,350045.0
4221,영남본부,경상남도 밀양시 삼랑진읍 용성리 887,경부선,3981,기타,운행선 인접부지,미사용,계획없음,306.0, ,5610.0,불가능,3.75,6850057.0,1250684.0
4223,영남본부,경상남도 밀양시 삼랑진읍 용성리 902,경부선,1587,기타,운행선 인접부지,미사용,계획없음,122.0, ,5610.0,불가능,3.75,2731074.0,519392.0
4224,영남본부,경상남도 밀양시 삼랑진읍 용성리 905-1,경부선,688,기타,운행선 인접부지,미사용,계획없음,52.0, ,5610.0,불가능,3.75,1164061.0,224719.0
4226,영남본부,경상남도 밀양시 삼랑진읍 용성리 908,경부선,1249,기타,운행선 인접부지,미사용,계획없음,96.0, ,5610.0,불가능,3.75,2149039.0,414867.0
4228,영남본부,경상남도 밀양시 삼랑진읍 임천리 1052-5,경부선,4639,활용,운행선 인접부지,미사용,계획없음,356.0, ,21400.0,가능,3.75,7969348.0,1449482.0
4230,영남본부,경상남도 밀양시 상동면 금산리 1041,경부선,2277,기타,운행선 인접부지,미사용,계획없음,175.0, ,29300.0,불가능,3.74,3909517.0,728654.0
4232,영남본부,경상남도 밀양시 상동면 금산리 1089-13,경부선,82,활용,운행선 인접부지,미사용,계획없음,6.0, ,29300.0,불가능,3.74,134043.0,24457.0
4233,영남본부,경상남도 밀양시 상동면 금산리 1089-14,경부선,858,기타,운행선 인접부지,미사용,계획없음,66.0, ,32100.0,불가능,3.74,1474445.0,284638.0
4234,영남본부,경상남도 밀양시 상동면 금산리 1089-5,경부선,144,기타,운행선 인접부지,미사용,계획없음,11.0, ,29300.0,불가능,3.74,245744.0,44838.0
4236,영남본부,경상남도 밀양시 상동면 금산리 산 2-2,경부선,3571,기타,운행선 인접부지,미사용,계획없음,274.0, ,8250.0,불가능,3.74,6121177.0,1120927.0
4238,영남본부,경상남도 밀양시 상동면 안인리 105-62,경부선,211,활용,미사용,미사용,계획없음,16.0, ,28200.0,가능,3.74,357434.0,65217.0
4239,영남본부,경상남도 밀양시 상동면 안인리 105-63,경부선,87,기타,운행선 인접부지,미사용,계획없음,6.0,철도용지,28200.0,가능,3.74,134043.0,24457.0
4241,영남본부,경상남도 밀양시 상동면 안인리 1611-7,경부선,14601,기타,운행선 인접부지,미사용,계획없음,1123.0, ,14100.0,가능,3.74,25087898.0,4487175.0
4242,영남본부,경상남도 밀양시 상동면 안인리 1619-2,경부선,2019,기타,운행선 인접부지,미사용,계획없음,155.0, ,18900.0,가능,3.74,3462707.0,649405.0
4244,영남본부,경상남도 밀양시 상동면 안인리 1621-4,경부선,3,활용,미사용,미사용,계획없음,,,,,,,
4245,영남본부,경상남도 밀양시 상동면 안인리 1621-5,경부선,55,기타,운행선 인접부지,미사용,계획없음,4.0, ,28200.0,가능,3.74,89358.0,16304.0
4246,영남본부,경상남도 밀양시 상동면 안인리 1622-46,경부선,216,기타,운행선 인접부지,미사용,계획없음,16.0, ,16900.0,가능,3.74,357434.0,65217.0
4247,영남본부,경상남도 밀양시 상동면 안인리 6-8,경부선,31,기타,운행선 인접부지,미사용,계획없음,2.0, ,28200.0,가능,3.74,44677.0,8151.0
4268,영남본부,경상남도 밀양시 용평동 374-2,경부선,2810,기타,운행선 인접부지,미사용,계획없음,216.0, ,8580.0,불가능,3.75,4828778.0,891748.0
4269,영남본부,경상남도 밀양시 용평동 375-1,경부선,334,기타,운행선 인접부지,미사용,계획없음,25.0, ,8580.0,불가능,3.75,558884.0,101973.0
4271,영남본부,경상남도 밀양시 용평동 375-5,경부선,2212,기타,운행선 인접부지,미사용,계획없음,170.0, ,8580.0,불가능,3.75,3800413.0,709203.0
4272,영남본부,경상남도 밀양시 용평동 376-2,경부선,1980,기타,운행선 인접부지,미사용,계획없음,152.0, ,8580.0,불가능,3.75,3398020.0,637800.0
4274,영남본부,경상남도 밀양시 용평동 381-2,경부선,184,기타,운행선 인접부지,미사용,계획없음,14.0, ,11500.0,불가능,3.75,312972.0,57104.0
4275,영남본부,경상남도 밀양시 용평동 381-5,경부선,494,기타,운행선 인접부지,미사용,계획없음,38.0, ,11500.0,불가능,3.75,849504.0,163995.0
4279,영남본부,경상남도 밀양시 용평동 383-2,경부선,3678,기타,운행선 인접부지,미사용,계획없음,282.0, ,11500.0,불가능,3.75,6304227.0,911257.0
4286,영남본부,경상남도 밀양시 용평동 551-2,경부선,9606,기타,운행선 인접부지,미사용,계획없음,738.0, ,11500.0,불가능,3.75,16498303.0,2963649.0
4290,영남본부,경상남도 밀양시 용평동 578,경부선,3815,기타,운행선 인접부지,미사용,계획없음,293.0, ,11500.0,불가능,3.75,6550132.0,1197447.0
4296,영남본부,경상남도 밀양시 용평동 789-4,경부선,1339,기타,운행선 인접부지,미사용,계획없음,103.0,철도용지,8580.0,불가능,3.75,2302612.0,443443.0
4299,영남본부,경상남도 밀양시 용평동 808-2,경부선,7177,기타,운행선 인접부지,미사용,계획없음,552.0, ,8580.0,불가능,3.75,12340190.0,2225324.0
4300,영남본부,경상남도 밀양시 용평동 812-2,경부선,688,기타,운행선 인접부지,미사용,계획없음,52.0, ,8580.0,불가능,3.75,1162480.0,224414.0
4303,영남본부,경상남도 밀양시 용평동 980-7,경부선,169,기타,운행선 인접부지,미사용,계획없음,13.0, ,8580.0,불가능,3.75,290618.0,53025.0
4304,영남본부,경상남도 밀양시 용평동 986-1,경부선,476,기타,운행선 인접부지,미사용,계획없음,36.0, ,9230.0,불가능,3.75,804792.0,155363.0
4305,영남본부,경상남도 밀양시 용평동 988-1,경부선,521,기타,운행선 인접부지,미사용,계획없음,40.0, ,8580.0,불가능,3.75,894217.0,172626.0
4306,영남본부,경상남도 밀양시 용평동 988-5,경부선,53,기타,운행선 인접부지,미사용,계획없음,4.0, ,8580.0,불가능,3.75,89424.0,16316.0
4307,영남본부,경상남도 밀양시 용평동 992-1,경부선,82,기타,운행선 인접부지,미사용,계획없음,6.0, ,8580.0,불가능,3.75,134136.0,24474.0
4311,영남본부,경상남도 밀양시 용평동 산 52-2,경부선,3371,기타,운행선 인접부지,미사용,계획없음,259.0, ,10900.0,불가능,3.75,5790054.0,1062536.0
4316,영남본부,경상남도 양산시 물금읍 물금리 158-4,경부선,3574,기타,운행선 인접부지,미사용,계획없음,274.0, ,,,,,
4332,영남본부,경상남도 양산시 물금읍 물금리 314,경부선,9702,기타,운행선 인접부지,미사용,계획없음,746.0, ,65100.0,가능,3.78,16812885.0,3018855.0
4333,영남본부,경상남도 양산시 물금읍 물금리 314-1,경부선,17,기타,운행선 인접부지,미사용,계획없음,1.0, ,,,,,
4338,영남본부,경상남도 양산시 물금읍 물금리 333,경부선,559,기타,운행선 인접부지,미사용,계획없음,43.0, ,,,,,
4339,영남본부,경상남도 양산시 물금읍 물금리 337-1,경부선,13,기타,운행선 인접부지,미사용,계획없음,1.0, ,,,,,
4340,영남본부,경상남도 양산시 물금읍 물금리 337-2,경부선,17,기타,운행선 인접부지,미사용,계획없음,1.0, ,,,,,
4341,영남본부,경상남도 양산시 물금읍 물금리 338-1,경부선,40,기타,운행선 인접부지,미사용,계획없음,3.0, ,,,,,
4342,영남본부,경상남도 양산시 물금읍 물금리 339-1,경부선,40,기타,운행선 인접부지,미사용,계획없음,3.0, ,,,,,
4343,영남본부,경상남도 양산시 물금읍 물금리 339-2,경부선,179,기타,운행선 인접부지,미사용,계획없음,13.0, ,,,,,
4344,영남본부,경상남도 양산시 물금읍 물금리 340-1,경부선,40,기타,운행선 인접부지,미사용,계획없음,3.0, ,,,,,
4345,영남본부,경상남도 양산시 물금읍 물금리 340-2,경부선,26,기타,운행선 인접부지,미사용,계획없음,2.0, ,53700.0,가능,3.78,45074.0,8224.0
4346,영남본부,경상남도 양산시 물금읍 물금리 340-3,경부선,23,기타,운행선 인접부지,미사용,계획없음,1.0, ,53700.0,가능,3.78,22541.0,4112.0
4349,영남본부,경상남도 양산시 물금읍 물금리 370-1,경부선,79,활용,미사용,미사용,계획없음,6.0, ,,,,,
4350,영남본부,경상남도 양산시 물금읍 물금리 370-2,경부선,122,활용,미사용,미사용,계획없음,9.0, ,,,,,
4352,영남본부,경상남도 양산시 물금읍 물금리 370-4,경부선,159,활용,미사용,미사용,계획없음,12.0, ,,,,,
4353,영남본부,경상남도 양산시 물금읍 물금리 370-5,경부선,17,활용,미사용,미사용,계획없음,1.0, ,,,,,
4354,영남본부,경상남도 양산시 물금읍 물금리 370-7,경부선,374,활용,미사용,미사용,계획없음,28.0, ,,,,,
4359,영남본부,경상남도 양산시 물금읍 물금리 590-2,경부선,56,기타,운행선 인접부지,미사용,계획없음,4.0, ,,,,,
4361,영남본부,경상남도 양산시 물금읍 물금리 596-2,경부선,251,기타,운행선 인접부지,미사용,계획없음,19.0, ,29500.0,가능,3.78,428211.0,78131.0
4362,영남본부,경상남도 양산시 물금읍 물금리 620-1,경부선,13,기타,운행선 인접부지,미사용,계획없음,1.0, ,,,,,
4363,영남본부,경상남도 양산시 물금읍 물금리 620-2,경부선,73,기타,운행선 인접부지,미사용,계획없음,5.0, ,,,,,
4364,영남본부,경상남도 양산시 물금읍 물금리 620-3,경부선,314,기타,운행선 인접부지,미사용,계획없음,24.0, ,27900.0,가능,3.78,540896.0,98691.0
4378,영남본부,경상남도 양산시 물금읍 물금리 774-2,경부선,5256,기타,운행선 인접부지,미사용,계획없음,404.0, ,65100.0,가능,3.78,9105097.0,1651113.0
4383,영남본부,경상남도 양산시 물금읍 물금리 776-6,경부선,797,활용,미사용,미사용,계획없음,61.0, ,,,,,
4385,영남본부,경상남도 양산시 물금읍 물금리 776-8,경부선,33,활용,미사용,미사용,계획없음,2.0, ,,,,,
4390,영남본부,경상남도 양산시 물금읍 물금리 843-1,경부선,14033,기타,운행선 인접부지,미사용,계획없음,1079.0, ,53700.0,가능,3.78,24317828.0,4351328.0
4391,영남본부,경상남도 양산시 물금읍 물금리 843-2,경부선,9302,기타,운행선 인접부지,미사용,계획없음,715.0, ,,,,,
4392,영남본부,경상남도 양산시 물금읍 물금리 863-2,경부선,1970,기타,운행선 인접부지,미사용,계획없음,151.0, ,53700.0,가능,3.78,3403143.0,639026.0
4393,영남본부,경상남도 양산시 물금읍 물금리 866,경부선,7218,기타,운행선 인접부지,미사용,계획없음,555.0, ,,,,,
4394,영남본부,경상남도 양산시 물금읍 물금리 산 14-3,경부선,397,기타,운행선 인접부지,미사용,계획없음,30.0, ,,,,,
4395,영남본부,경상남도 양산시 물금읍 물금리 산 14-5,경부선,99,기타,운행선 인접부지,미사용,계획없음,7.0, ,6370.0,가능,3.78,157760.0,28784.0
4396,영남본부,경상남도 양산시 물금읍 물금리 산 16-3,경부선,595,기타,운행선 인접부지,미사용,계획없음,45.0, ,,,,,
4397,영남본부,경상남도 양산시 물금읍 물금리 산 16-9,경부선,298,기타,운행선 인접부지,미사용,계획없음,22.0, ,6760.0,가능,3.78,495825.0,90467.0
4398,영남본부,경상남도 양산시 물금읍 물금리 산 20-8,경부선,694,기타,운행선 인접부지,미사용,계획없음,53.0, ,,,,,
4400,영남본부,경상남도 양산시 물금읍 증산리 1153-2,경부선,6,기타,미사용,미사용,계획없음,,,,,,,
4401,영남본부,경상남도 양산시 물금읍 증산리 1153-3,경부선,20,기타,미사용,미사용,계획없음,1.0, ,,,,,
4403,영남본부,경상남도 양산시 물금읍 증산리 144-7,경부선,4645,기타,운행선 인접부지,미사용,계획없음,357.0, ,,,,,
4409,영남본부,경상남도 양산시 물금읍 증산리 153-8,경부선,142,기타,운행선 인접부지,미사용,계획없음,10.0, ,,,,,
4412,영남본부,경상남도 양산시 물금읍 증산리 208-3,경부선,10,기타,운행선 인접부지,미사용,계획없음,,,,,,,
4413,영남본부,경상남도 양산시 물금읍 증산리 208-4,경부선,238,기타,운행선 인접부지,미사용,계획없음,18.0, ,,,,,
4414,영남본부,경상남도 양산시 물금읍 증산리 208-5,경부선,155,기타,운행선 인접부지,미사용,계획없음,11.0, ,,,,,
4415,영남본부,경상남도 양산시 물금읍 증산리 208-6,경부선,225,기타,운행선 인접부지,미사용,계획없음,17.0, ,,,,,
4416,영남본부,경상남도 양산시 물금읍 증산리 208-7,경부선,96,기타,운행선 인접부지,미사용,계획없음,7.0, ,,,,,
4417,영남본부,경상남도 양산시 물금읍 증산리 208-8,경부선,23,기타,운행선 인접부지,미사용,계획없음,1.0, ,,,,,
4418,영남본부,경상남도 양산시 물금읍 증산리 208-9,경부선,410,기타,운행선 인접부지,미사용,계획없음,31.0, ,,,,,
4424,영남본부,경상남도 양산시 원동면 서룡리 1327,경부선,21550,기타,운행선 인접부지,미사용,계획없음,1657.0, ,17400.0,불가능,3.76,37136037.0,6627686.0
4428,영남본부,경상남도 양산시 원동면 용당리 121-2,경부선,10766,기타,운행선 인접부지,미사용,계획없음,828.0, ,14600.0,불가능,3.76,18556810.0,3329109.0
4432,영남본부,경상남도 양산시 원동면 용당리 1257,경부선,823,기타,운행선 인접부지,미사용,계획없음,63.0, ,13200.0,불가능,3.76,1411940.0,272572.0
4433,영남본부,경상남도 양산시 원동면 용당리 1258-2,경부선,2932,기타,운행선 인접부지,미사용,계획없음,225.0, ,,,,,
4437,영남본부,경상남도 양산시 원동면 용당리 130,경부선,1012,기타,운행선 인접부지,미사용,계획없음,77.0, ,,,,,
4441,영남본부,경상남도 양산시 원동면 용당리 1475,경부선,60,기타,운행선 인접부지,미사용,계획없음,4.0, ,,,,,
4445,영남본부,경상남도 양산시 원동면 용당리 1513,경부선,456,기타,운행선 인접부지,미사용,계획없음,35.0, ,,,,,
4446,영남본부,경상남도 양산시 원동면 용당리 1514-1,경부선,40,기타,운행선 인접부지,미사용,계획없음,3.0, ,,,,,
4447,영남본부,경상남도 양산시 원동면 용당리 1514-2,경부선,446,기타,운행선 인접부지,미사용,계획없음,34.0, ,,,,,
4448,영남본부,경상남도 양산시 원동면 용당리 1514-3,경부선,218,기타,운행선 인접부지,미사용,계획없음,16.0, ,,,,,
